timestamp,open,high,low,close,volume,MACD,Signal Line
2020-07-06,389.67,396.35,388.5,393.57,7903881,-15.07124645404707,-16.504023223194665
2020-07-02,385.56,389.5,383.13,384.49,9101892,-15.909757290890866,-16.385170036733907
2020-07-01,380.83,383.03,376.52,381.2,8237180,-16.64785259279546,-16.437706547946217
2020-06-30,372.56,381.05,370.66,379.91,9197300,-17.139319252774328,-16.57802908891184
2020-06-29,366.79,368.18,356.0,368.0,8556203,-18.279137071814432,-16.91825068549236
2020-06-26,380.0,380.0,365.0,366.2,14802144,-19.107437219816575,-17.356087992357203
2020-06-25,374.23,380.2,367.29,379.6,9401800,-18.46969588597426,-17.578809571080615
2020-06-24,379.05,382.26,365.78,369.42,11234272,-18.57163990206965,-17.77737563727842
2020-06-23,382.04,385.7,376.3,378.0,9377685,-17.755423505539568,-17.772985210930653
2020-06-22,372.0,381.25,370.93,381.07,9961662,-16.66869643127194,-17.55212745499891
2020-06-19,369.7,377.8,369.09,370.45,13104013,-16.474494918027858,-17.3366009476047
2020-06-18,369.08,371.3,364.58,368.72,6360238,-16.272604901463012,-17.123801738376365
2020-06-17,364.55,371.96,362.81,369.44,10207641,-15.871550274223239,-16.87335144554574
2020-06-16,369.0,370.67,353.55,362.74,13392875,-15.910934252605443,-16.68086800695768
2020-06-15,352.61,367.29,349.75,366.95,10000054,-15.424629002020481,-16.42962020597024
2020-06-12,366.5,367.49,348.13,357.3,14272704,-15.637641936724322,-16.27122455212106
2020-06-11,366.0,370.45,351.44,351.85,14591256,-16.0610835016721,-16.22919634203127
2020-06-10,366.71,380.0,366.14,374.67,15804537,-14.389408562509573,-15.861238786126929
2020-06-09,352.0,364.39,350.05,361.84,11712221,-13.939185649347905,-15.476828158771125
2020-06-08,355.09,355.59,347.43,352.2,9693431,-14.19659863021161,-15.220782253059223
2020-06-05,351.78,359.88,348.32,356.8,12043651,-13.869539300344627,-14.950533662516305
2020-06-04,349.12,357.73,347.1,350.66,10606960,-13.945039377510398,-14.749434805515124
2020-06-03,352.89,354.65,348.0,350.78,9135972,-13.835701382383832,-14.566688120888866
2020-06-02,351.85,353.49,346.32,353.01,9783014,-13.414474162471095,-14.336245329205312
2020-06-01,353.33,353.63,347.58,352.25,9762775,-12.992208116528388,-14.067437886669929
2020-05-29,342.18,355.02,339.4,355.02,18647994,-12.292344882624263,-13.712419285860797
2020-05-28,336.49,350.42,335.17,339.48,18403204,-12.84359340440733,-13.538654109570103
2020-05-27,345.0,345.31,319.87,341.01,29397306,-13.007066253047526,-13.43233653826559
2020-05-26,366.27,367.27,346.88,348.71,19269476,-12.37266958171955,-13.220403146956382
2020-05-22,353.01,363.72,348.53,361.05,25969125,-10.750248604676642,-12.726372238500435
2020-05-21,362.06,362.1,349.5,351.01,17552200,-10.157522783863214,-12.212602347572993
2020-05-20,359.64,361.72,355.55,358.8,14688405,-8.955956710190435,-11.561273220096481
2020-05-19,351.61,363.5,350.51,352.22,17933049,-8.43739688939047,-10.93649795395528
2020-05-18,350.42,356.66,347.22,350.01,19410086,-8.111261452702308,-10.371450653704686
2020-05-15,315.59,340.02,314.96,339.63,24691543,-8.591340396007013,-10.015428602165152
2020-05-14,313.67,321.44,307.5,321.22,15057809,-10.338167597786935,-10.07997640128951
2020-05-13,316.7,323.14,303.79,311.2,15646252,-12.388266771856308,-10.54163447540287
2020-05-12,324.94,326.9,311.71,312.1,12326482,-13.781498127359555,-11.189607205794207
2020-05-11,312.3,324.5,311.15,322.62,11726504,-13.876804766259738,-11.727046717887314
2020-05-08,307.75,312.75,306.39,312.5,8497678,-14.600628431879443,-12.30176306068574
2020-05-07,303.38,307.41,301.32,304.87,9343263,-15.609998786061453,-12.963410205760884
2020-05-06,296.93,302.0,295.41,297.79,8086639,-16.787710615850074,-13.728270287778722
2020-05-05,295.47,300.27,291.29,293.74,9222391,-17.842183295988207,-14.551052889420621
2020-05-04,280.88,291.84,280.88,291.29,7938880,-18.660448976483963,-15.37293210683329
2020-05-01,284.35,288.9,280.84,282.78,8552445,-19.767746031271486,-16.25189489172093
2020-04-30,296.29,298.46,291.72,292.28,9397943,-19.652178241930926,-16.93195156176293
2020-04-29,296.77,300.58,293.75,298.46,9479047,-18.84468577743985,-17.314498404898316
2020-04-28,303.0,304.2,291.14,291.36,11072603,-18.56366249867972,-17.564331223654598
2020-04-27,294.99,303.5,294.0,297.08,11984699,-17.67563955949521,-17.586592890822722
2020-04-24,283.6,289.67,280.6,289.59,8816137,-17.37595617911427,-17.544465548481032
2020-04-23,287.84,293.14,283.0,284.01,10603988,-17.388273118370023,-17.51322706245883
2020-04-22,277.23,287.87,275.4,286.15,12118228,-17.0290539326773,-17.416392436502527
2020-04-21,282.31,284.77,267.11,269.51,18378996,-17.88095851445445,-17.509305652092912
2020-04-20,287.24,293.5,285.27,287.05,11234705,-16.94543123790436,-17.3965307692552
2020-04-17,298.0,298.86,286.94,292.32,13478049,-15.598959084049909,-17.03701643221414
2020-04-16,287.08,299.0,286.55,294.7,18640510,-14.176407293035197,-16.464894604378355
2020-04-15,277.2,284.17,275.38,280.84,9153721,-14.005958940610185,-15.973107471624722
2020-04-14,275.0,285.32,273.89,283.95,13273667,-13.464713548361374,-15.471428686972054
2020-04-13,260.55,270.2,257.0,269.85,9960182,-14.01200318636171,-15.179543586849986
2020-04-09,272.0,272.92,260.42,262.95,13156195,-14.831537766716849,-15.109942422823359
2020-04-08,263.41,267.95,260.6,266.95,13561113,-14.985514571647911,-15.08505685258827
2020-04-07,277.3,278.25,257.3,259.03,19613047,-15.56717144648968,-15.181479771368553
2020-04-06,255.24,269.88,252.93,268.4,18197062,-15.09801747154819,-15.164787311404481
2020-04-03,253.96,255.63,238.39,243.91,16580346,-16.51200774791539,-15.434231398706665
2020-04-02,244.24,256.0,242.31,255.47,16894113,-16.509498616887868,-15.649284842342906
2020-04-01,255.65,261.53,241.28,243.07,16422828,-17.30856412828348,-15.981140699531021
2020-03-31,267.2,275.4,257.75,263.6,23749014,-16.09964321409734,-16.004841202444286
2020-03-30,255.36,265.96,253.59,265.59,15056253,-14.810264797409047,-15.765925921437239
2020-03-27,250.0,263.12,248.68,252.73,15970744,-14.657159031657159,-15.544172543481224
2020-03-26,253.94,262.22,250.0,257.24,17439692,-14.010399140749996,-15.23741786293498
2020-03-25,253.8,261.82,243.66,245.62,19835767,-14.27096732718178,-15.044127755784341
2020-03-24,229.0,252.66,228.05,249.18,27541095,-14.028495480913989,-14.841001300810271
2020-03-23,205.71,216.48,198.52,212.69,16096866,-16.589538957702302,-15.19070883218868
2020-03-20,219.0,230.32,205.13,205.75,20115854,-18.96061816079623,-15.94469069791019
2020-03-19,201.96,216.73,193.39,212.97,19137847,-20.026271460533167,-16.761006850434786
2020-03-18,200.1,209.94,180.68,202.82,21727385,-21.442652006360817,-17.697335881619992
